l2_path_len,l2_prox,l2_path_steps,failures,diversity,time
7.909939726797151,4.608666811847885,2.9842767295597485,0.4111111111111111,4.304020223130895,1640.4550895690918
6.991490020457442,4.156102518483084,2.705251875669882,0.4143126177024482,4.550161049768908,1623.2835202217102
7.701119717129822,4.490688683202983,2.918840579710145,0.40414507772020725,4.956970138378038,1749.5739982128143
7.8112005177164034,4.475572659786979,2.946205571565802,0.3858407079646018,4.066309943429954,1703.5181059837341
8.024476796491347,4.542027940123015,3.0292397660818713,0.42521008403361343,4.276878526310802,1767.1842019557953
8.36132722611014,4.622452986423853,3.1296296296296298,0.4155844155844156,4.078873103060405,1817.6925873756409
7.758269165653812,4.485546960307623,2.934285714285714,0.4077834179357022,3.323570290631706,1764.3373889923096
8.04066431490132,4.519752584416044,3.020779220779221,0.39082278481012656,5.028531675417568,1847.374722480774
8.936377564992613,4.844607556816513,3.324396782841823,0.3834710743801653,4.915866425430722,1786.0810685157776
7.936942631233503,4.553617216643127,3.009375,0.4223826714801444,5.1245024749773025,1688.9487404823303
7.500897443664135,4.365609300544054,2.8569989929506545,0.3992740471869328,3.4553111003986006,1641.4382119178772
8.477934658973055,4.679487176106298,3.1588613406795223,0.45413533834586467,4.3532111399573745,1958.7149257659912
7.754475339753781,4.438080858805992,2.941278065630397,0.36617405582922824,4.766581497784344,1821.137056350708
8.269280178138471,4.610607615915985,3.102502017756255,0.37987987987987987,4.264071348253446,1969.3841617107391
7.477056220217985,4.367712338554277,2.8373764600179694,0.4025764895330113,3.669625008123987,1863.031926393509
7.137336628455855,4.3476609715421475,2.7321248741188318,0.42634315424610053,3.823679975128722,1685.8799176216125
7.425440347145631,4.344352343688846,2.825935596170583,0.39109697933227344,3.780621663860537,1798.6098461151123
7.811375984276543,4.472564897904921,2.957130358705162,0.3942766295707472,4.5802065837633235,1740.6228046417236
7.567831052123272,4.42618523654098,2.8719452590420333,0.3996478873239437,4.100196211438327,1644.1675398349762
8.669087418665763,4.809384220990442,3.241952232606438,0.4257602862254025,4.576963986968883,1581.8745996952057
