l2_path_len,l2_prox,l2_path_steps,failures,diversity,time
33.761081126096016,33.761081126096016,1.0,0.016666666666666666,120.70413985792138,279.2939462661743
29.188831685079116,29.188831685079116,1.0,0.0,111.07428793217778,328.77694392204285
32.04326994013561,32.04326994013561,1.0,0.017271157167530225,116.18912320668873,324.21603417396545
31.377875955711566,31.377875955711566,1.0,0.0017699115044247787,123.78890729356438,348.8077645301819
30.305268946675838,30.305268946675838,1.0,0.011764705882352941,107.91428162069508,276.04784512519836
33.18312206246276,33.18312206246276,1.0,0.00974025974025974,120.88261416758819,438.7444887161255
31.81116505505161,31.81116505505161,1.0,0.011844331641285956,122.80786948323195,314.30509638786316
32.96248062032604,32.96248062032604,1.0,0.004746835443037975,122.38220447062999,339.27427649497986
32.56502725106092,32.56502725106092,1.0,0.003305785123966942,114.62367955357915,396.5913550853729
29.489519804107267,29.489519804107267,1.0,0.007220216606498195,112.44422698840667,512.468343257904
29.35665255183332,29.35665255183332,1.0,0.014519056261343012,112.71037791717401,393.47606897354126
27.14369124392702,27.14369124392702,1.0,0.012030075187969926,101.11465103426673,277.28743505477905
31.5152309875038,31.5152309875038,1.0,0.008210180623973728,122.83661518648772,418.7134220600128
27.37952802432467,27.37952802432467,1.0,0.02252252252252252,97.37728845772128,429.7344801425934
27.928623580557332,27.928623580557332,1.0,0.00966183574879227,107.27095588690818,429.4150695800781
29.172504059817697,29.172504059817697,1.0,0.005199306759098787,110.12851079313667,555.748697757721
25.7934449309499,25.7934449309499,1.0,0.0,96.23032035496664,374.9608361721039
31.9521789620363,31.9521789620363,1.0,0.01589825119236884,105.16695195075638,318.8319642543793
27.52797755250161,27.52797755250161,1.0,0.02464788732394366,99.70343139476262,375.6517870426178
33.06538812187407,33.06538812187407,1.0,0.0017889087656529517,123.69851866937975,468.79265785217285
