l2_path_len,l2_prox,l2_path_steps,failures,diversity,time
84.5621377822495,84.5621377822495,1.0,0.0,340.0049077927827,308.46308732032776
98.59171559229614,98.59171559229614,1.0,0.011933174224343675,354.2381437908137,321.15155506134033
97.6992255849084,97.6992255849084,1.0,0.011695906432748537,312.48702786982807,321.17182445526123
84.65773288820964,84.65773288820964,1.0,0.01699029126213592,270.5125319025859,282.9897611141205
106.87814979329774,106.87814979329774,1.0,0.006355932203389831,382.4440502829039,307.9995050430298
100.68712752841134,100.68712752841134,1.0,0.028037383177570093,338.07919367144035,349.0524790287018
93.83368424418114,93.83368424418114,1.0,0.0,311.5771592870158,317.95922112464905
95.907131811629,95.907131811629,1.0,0.0,358.04657530619414,348.3663606643677
94.39517023437566,94.39517023437566,1.0,0.016885553470919325,349.34944564490087,439.53326058387756
78.4270257956236,78.4270257956236,1.0,0.0,297.9576490485441,261.6582543849945
106.57112993254796,106.57112993254796,1.0,0.00392156862745098,367.425206288701,138.72292613983154
96.916486159878,96.916486159878,1.0,0.0,352.04991943755806,362.4877550601959
105.55429378550996,105.55429378550996,1.0,0.0,361.67988091977946,323.24323654174805
95.363634018738,95.363634018738,1.0,0.044444444444444446,348.0835759495609,518.0457706451416
92.35247882851485,92.35247882851485,1.0,0.010498687664041995,334.00916239022814,254.70063304901123
89.22117336514103,89.22117336514103,1.0,0.03412073490813648,336.37538269757613,256.18702936172485
81.60149266507428,81.60149266507428,1.0,0.010775862068965518,298.2402396531615,331.431987285614
91.03500820272276,91.03500820272276,1.0,0.07028753993610223,331.4688873784246,251.889586687088
97.44527114981727,97.44527114981727,1.0,0.018223234624145785,362.60145466255165,395.11314153671265
65.01348865877291,65.01348865877291,1.0,0.09347826086956522,224.5026014566205,342.5879967212677
