l2_path_len,l2_prox,l2_path_steps,failures,diversity,time
34.6862343804591,3.5496573483379317,33.44288645690835,0.025333333333333333,14.351634276225179,5407.049691438675
20.132183646379165,3.645547017005571,24.79249146757679,0.023333333333333334,13.857033460968044,3770.2817862033844
31.421250309487235,3.5850068262962553,32.91225626740947,0.042666666666666665,14.507214075994096,5220.794310569763
6.4329424628536565,3.8911722263830746,8.125042473666326,0.019,13.030401987160234,1368.5004980564117
32.25650298690531,3.5871194906234707,33.55475454857535,0.029,14.412910582443718,5144.89612197876
19.236164487124725,3.712515540255656,23.185362517099865,0.025333333333333333,13.831944771775412,3503.2273976802826
34.86240318575561,3.657973087474644,28.274657534246575,0.02666666666666667,14.590853373303847,4564.67727971077
20.28735007299552,3.6927402357291212,23.83833952075599,0.012333333333333333,13.882288793973554,3597.52454996109
32.122983986155674,3.5888374010067747,33.324956970740104,0.03166666666666667,14.476475306153826,5302.364731788635
28.515352767347785,3.607514308410082,28.72431865828092,0.046,14.190149253236617,4370.863982439041
36.99110262637822,3.6729344409311797,33.27607573149742,0.03166666666666667,14.771834673415226,5071.267094135284
33.19187214890167,3.595434156786408,33.506625891946996,0.019,14.498976946047616,5055.711470365524
35.89749261967175,3.549354873410036,32.95713305898491,0.028,14.36949242579673,5058.490986824036
27.27884134340447,3.7032824744108366,23.23511293634497,0.026,14.636221062207822,3767.391386985779
18.51416412636099,3.688545488820502,23.924033149171272,0.034666666666666665,13.925330924285573,3838.570212125778
32.04447824066529,3.768857259146915,30.9585326953748,0.164,14.620232709616758,5242.958962917328
23.722850689576546,3.716054572266695,20.817687074829934,0.02,14.490116006955708,3300.519200325012
31.264605005668937,3.577688597683354,33.537,0.0,14.268256953705745,4650.191078901291
12.5645949430448,3.6978020861511065,19.061653116531165,0.016,13.368110439206598,2708.9584805965424
4.899330197361229,3.851971506181624,7.075888237323215,0.033666666666666664,12.861387293079494,1212.9265141487122
